Protein	Pool_01	Pool_02	Pool_03	Pool2_01	Pool_04	Pool_05	Pool_06	Y_1011	Y_1019	Y_1028	Y_1123	Y_1036	Y_1042	Y_1068	Y_1035	Y_1048	Y_1058	Y_1098	Y_1034	Y_1055	Y_1064	Y_1006	Y_1007	Y_1027	Y_1121	M_2044	M_1024B2	M_2107	M_2113	M_2095	M_3062	M_2112	M_2025	M_2066	M_2071	M_3020	M_3099	M_5080	M_1026B2	M_2094	M_5050	M_1002B2	M_1016B2	O_4041	O_1004B2	O_1006B2	O_4017	O_4031	O_4032	O_4033	O_5085	O_5102	O_4024	O_4093	O_5079	O_1008B2	O_1028B2	O_4127	O_5040	O_5119	O_4129	O_5015	O_5047	O_5070	O_5082	VO_6115	VO_1012B2	VO_6111	VO_1001B2	VO_1015B2	VO_7057	VO_1009B2	VO_1023B2	VO_1025B2	C_7078	C_7092	C_7128	C_7076	C_7106	C_1003B2	C_7081	C_7116	C_7126	C_7130	C_8039	C_7023	C_7030	C_7067	C_7125	C_9038	C_1005B2	C_6108	C_1027B2
sp|P00742|FA10_HUMAN	27.5449226395217	27.5482043711766	27.4249707771831	27.4360793067215	27.5407102455431	27.5575955785576	27.5537617441014	27.4985763916555	27.2627701151921	27.7462070209173	27.4510710149046	27.2375304592976	27.5767426011091	27.5987188187603	27.4248054564056	26.9839811209442	27.4660594897229	27.3074073616642	26.8379990201149	27.2867823447795	27.2964242183448	27.0434741567082	27.1800360170498	27.2431995024177	27.4653362701824	27.0363053092219	27.5103491849146	27.4893491833302	27.2493424938553	27.6094879718429	27.5419208716498	27.5391468937238	27.3927040094545	27.5038146150827	27.8233040806116	27.7007184741185	27.5378642420704	27.1065116358654	27.0551521435126	27.5118554094866	27.3606687254445	27.744968978396	27.9044868525486	27.6934695839305	27.351921597433	27.6973657674066	27.0893801013881	27.8157243938312	27.4307924670843	27.3756507636876	27.8137369105543	27.3893843065625	27.1947791410514	27.571957287567	27.8411158985147	27.9995728768596	27.0705756507346	27.0616694448736	27.5030054379855	27.5216592901552	26.9519925178977	27.2978044428545	27.2931646451299	27.7197558829051	27.2227906776359	27.3704846041576	26.8010700654039	27.3278128849681	27.3022641111993	27.291272094571	27.4257055687591	27.2232956113233	27.130251514616	26.6262353235691	27.0342775964234	27.4519485447452	27.3554462096193	27.0978841234325	27.1219488540129	27.1412592626218	26.8853740357459	26.8695517921899	27.8143358283254	26.959980172297	27.3628896597091	27.1271360256435	26.843242914701	27.2782061771428	27.1570754661974	26.9892074291962	27.4440897512798	27.3513285565166	26.8966162997011
sp|P05556|ITB1_HUMAN	20.7073250144306	20.8791467140827	20.77502517289	20.876945000396	20.7505115620148	20.9270585933368	20.9014127191006	21.4560341420777	20.1504942765867	20.7138662601645	20.5454222885861	20.9695436793231	21.2193802494207	20.4822105468583	20.1170390358943	20.9473375824195	20.23286687791	20.4623904145577	20.7871255755237	20.6222897972906	21.3008606379976	21.0228724065389	20.20339195113	20.9997479247672	20.2955930669807	21.2414962365942	19.9553696718107	20.5285480704812	20.889663057802	20.7423953978237	20.4056014210197	20.9791469816063	21.191031437507	20.8400537107877	21.2083085937138	21.1327864360943	20.3638676023657	20.4740600050703	20.171351129113	20.9691819326954	20.9643700626805	20.5201756244157	20.4830194534606	20.2053402196013	20.4852117992463	21.3751610982109	20.7237058290039	21.0523110395135	20.3726671074524	21.2667275436473	21.565890711338	21.0953541431046	21.3301114352231	20.1766601261214	20.8335035298876	21.1407628117583	20.097059751018	20.4749725368547	20.7076867278958	20.6094955147588	21.3653135455653	20.6337392852058	21.2211339716654	19.9752973137326	20.8175523783488	20.6005075847512	21.0606671037057	21.354216882042	20.8701300923794	20.2711645113156	20.5322642405903	20.54772692185	21.440966136287	20.7688540411139	20.980678271812	20.9706463459042	20.6039237127128	20.5452643784348	20.3535763897756	21.3455164758798	20.868127801609	19.1236724589093	20.0256958187945	20.4538516931008	20.7324844172596	20.4233975215771	21.0650372814804	20.8278422964217	20.6589076930503	20.6219585071152	20.7470731526654	20.7030176238445	21.7050307451939
sp|P67936|TPM4_HUMAN	20.4230767309128	20.3966158887135	20.569180152386	20.7429473344029	20.8753877561622	21.1164945719926	21.191330249459	25.6759021534673	19.6925704799679	20.0008109616081	19.4087882057842	19.2346124255964	18.636880901133	20.0238027283392	24.2731649508731	19.5902477819316	19.4208420450153	19.6442203601024	20.9166142220806	NA	19.5917711867099	24.4674506841542	20.9764644158877	20.2134447134771	19.7949626476899	20.3887382343501	20.7635907824714	21.9315982576216	16.9269926591907	18.0524453964901	20.322011276118	18.5429620572852	20.3905216091901	19.7138009741414	18.2331925857158	19.0906504590421	20.5394225876406	19.8812019807344	21.8500310420172	21.5637173363265	22.0051672400733	19.9523722322441	22.2642515368456	19.1596057275322	21.0417423704941	25.7356703743495	21.2327464199656	20.0406317745892	15.7283788462865	17.9400199642381	19.4009145263365	23.777173996143	19.706097331895	18.1091027962277	21.461742130883	21.7286650035737	18.6340270879808	19.7588753721339	19.2738720374131	19.8061166867456	20.6468326623018	21.6237722901013	19.8697142564001	20.0437429549885	19.5769561724645	18.4075248252778	25.1434106613489	20.8613422173757	18.3639113642054	20.4350961507516	19.9697498221025	20.7036231416259	24.6136907820545	23.8151325270845	20.5926130537183	21.1678514613455	20.8562854536026	17.9758597255682	21.2954053115651	23.8314498493642	18.4819721702546	20.3608689244083	19.3496809777562	23.2279453007177	19.3255296347995	20.5452309592626	20.0816380704837	NA	18.8061682410023	19.776665587625	21.854829067252	19.7012781611028	23.942036152193
sp|P08637|FCG3A_HUMAN	21.6045758290944	22.5193636833097	21.8021692094763	21.3561389542534	22.1096131613676	21.9210877247847	20.9617356468773	22.9473451617082	23.0731383710129	20.1836787091345	21.8701893380131	22.2243764330355	22.3475723941882	21.6164690742508	20.9438968086011	21.5460990963448	20.2148315014452	19.9711134964959	21.8686645108633	21.7171777505253	22.2568591797031	22.8001290810014	21.9454500094168	22.0769913633332	21.2606624160058	21.7306485727868	19.8188467736263	20.1057797891112	22.2903157067801	21.4633005978942	21.4653112154701	22.0398124569148	22.0709520388344	21.453557205931	21.714011890675	19.6626864609687	22.1241063690397	21.3554623627947	21.7628605361039	21.1588907540405	22.5448705163895	19.6824670390225	22.2627907013516	21.5057135896317	23.2801047613197	21.3491303800034	21.6572784505186	22.5592658817698	20.5591749487605	22.6695552389352	21.7730821780321	22.5223624015534	22.3475740999252	21.3051253866188	21.771215946343	20.2800550616049	22.5634335034167	20.9585057969312	22.7031278131661	20.8679349420439	23.0667612395479	20.0334190184708	22.8148296639806	22.3356783557673	21.8492886376716	20.5159703354001	22.6163163095988	22.2460705299744	22.6022009591596	22.5648400033632	22.7299684763749	22.7585578399949	21.6059959434689	21.984072590936	22.1762126042643	21.4046532784969	22.7026132985923	22.6381697672457	22.1618882494252	23.9823415136565	22.295172634121	22.3288603259903	22.5723254434209	21.3138570351592	21.1555450440897	23.0627466639838	22.6697634846397	23.1925077565395	22.6669192894536	20.7729528961099	21.3538888207684	22.0838405068294	21.8608491464524
sp|P07737|PROF1_HUMAN	21.3094595879375	21.4589806401036	21.1847781082616	21.4287236070077	21.6454704186536	21.0774928599407	22.0922032669293	25.960613046515	20.8018273895839	20.6217938249013	19.9367127055847	22.3960720018461	19.7716778032877	21.465758856023	21.138435166289	18.9380672282004	21.5754955398023	20.4504008887972	20.4462128197537	21.3419355402968	16.9256866494391	24.5979659330085	21.7938858241737	19.3206796986503	20.8112505792337	20.4674313563993	21.3284032956122	20.887931998955	19.8774453052445	19.5361241476247	20.7504103537756	18.8658175279399	21.8073563165771	20.7041248199912	19.3870337337945	21.8147271067138	21.0449027523694	20.2939061455809	21.9677165584999	21.2672299044512	22.4752399114295	21.860822612683	22.4786520089453	20.3264176001449	21.6291531141384	26.2743848901492	21.9626378799536	21.2307291256949	22.5558578370673	20.4831714812442	20.8273426754943	24.1429960412021	20.5078387154576	19.9930117765031	22.0892250034219	23.4550392278659	20.5842383071461	19.3861715372185	19.8785421828635	20.1663950076253	20.7834197666886	22.2297257305084	19.4417112024959	21.2055519673164	20.1226811229791	20.2755993273838	24.8824183043508	21.8102617595671	21.7375930272103	21.3471802532116	21.7885855769246	22.8522164656426	24.1326351854544	24.0264961425824	20.6300417271755	21.4387584696074	21.4525773613078	20.1702402716411	20.954071423875	22.8309186557472	20.6958670187567	20.8343923433515	20.9288368814976	24.1549986384596	21.7348771034746	22.2743432977662	21.2480686029737	21.8994901927652	21.8661811598589	21.0747536334641	22.7229977062099	20.8667382449021	25.5571807532938
sp|P05160|F13B_HUMAN	23.74283971794	23.6870133501747	24.0881241046065	24.3695081771525	23.7292611816345	23.9414386492646	24.238209824889	24.2888342454961	24.4942293810786	24.0855006313249	24.1653494157908	24.0333050471326	24.6718844693474	24.4114038173714	24.4472047695792	24.5890824380549	24.1357725095863	24.5725675275959	23.9818627958586	23.4487648065676	24.4243814028133	24.2161448984625	24.6482833836641	23.8379778763905	24.7748535319812	24.2081151439619	24.4705822584968	25.0258169447627	24.6315338833487	24.7928244138528	24.2186448148265	24.7236764134182	24.5438108480854	25.1329252889858	24.5414776352548	25.1614933826996	24.186241376471	23.8751803898466	24.0387729809536	24.1572518869451	23.4824898634519	23.9465560644033	23.9183299472801	24.4002630111022	24.2344806295226	23.9592259100911	23.9082715478915	24.4248526919691	24.0662496990973	24.4113584717901	24.2426905600857	24.1139337311476	24.180490448964	25.0535636018737	24.1682599693125	24.1543847697077	24.8113512088693	24.1785008927448	24.8574360950835	24.0991502662949	24.0027467175823	24.3111392375583	24.3476860739735	24.5745836600289	24.4841954132434	23.9693177442376	24.1748459315103	23.9985764573174	23.9810225241893	23.5684783685443	24.0708860456786	24.3269269196415	23.9553106751917	23.8206907758895	24.1859521733816	24.1809921693234	23.7091274315602	23.6445116366754	24.192136143247	24.5938887777983	23.8846956916572	24.597408980488	24.3814927101425	24.3993143330784	23.7393848512154	23.3679837133891	24.0699263289905	24.0813421636676	24.6685316247553	22.7412972499285	24.3105531608443	23.8393752660256	23.9260293275421
sp|P13647|K2C5_HUMAN	24.5225043390179	24.5890990772139	24.4160067549328	24.9806651034638	24.3464525794844	24.4851031898972	24.1040404590149	24.5791791940344	24.5808296665763	24.7063818317017	25.9432097412731	25.2836988946954	24.9781433878319	24.8492265960667	30.2549901725813	23.9935579054226	25.1878128179927	25.2228905940571	26.2902389380709	25.1207464344478	23.7173074745646	23.0896673933825	25.0336189169957	22.7619544618191	23.5254847445915	23.2364383176029	24.1021668524485	24.0729134672343	23.9671138345263	25.2530087001309	24.7830796198874	23.5420099913932	26.2763035228476	24.4473954498997	24.0666740406405	23.8317243485854	24.7322969388116	27.7926836929372	25.2676852815023	26.5028886864556	24.8153104415226	24.9234350268207	23.3598260880647	26.8382673414932	24.5766344933847	24.3465556359322	23.594255668688	24.0328171920261	25.4574405009457	24.0322069938486	22.7898839597241	24.9000154731038	27.5346560707542	26.625890856747	25.2848258895051	23.7723348750475	25.4599145345447	25.5772002577885	24.5298972979303	24.7165170612475	23.4572212999017	24.4501913426071	23.0725397500582	23.7843514146265	24.0437886091051	25.5670915129731	24.4936638033458	26.8621885588236	24.7354948339859	27.2502768867453	23.3912415427656	24.941372406987	25.1656254422521	26.3290967041043	23.5601135945968	24.9565240456035	24.8233508287251	24.0836308526485	28.3959744940421	24.087136711453	24.0307339093923	23.9958689422468	24.1902960682632	23.6112278707889	24.4625364572266	24.2628114246371	24.6500333743375	24.0966114524437	25.2324655999229	25.3599358052745	25.1676355991761	22.0555923177416	25.9098513487832
"sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN"	24.0030347283179	23.651496158544	23.9565155498035	24.3889538399566	23.9099013469307	24.0344155282267	23.9199038413718	27.801837003385	23.8732252009626	23.5787831050982	22.2636741182385	23.1850051714389	22.7780451715461	23.6713828892205	25.0216291320393	22.6483708075922	23.4252035209077	23.0220978447347	23.1898350319359	23.4168809360464	22.5169098847778	26.6415119803766	23.9721143081374	22.4607400211384	23.0636278860252	23.4834880442808	23.8648115420057	23.5425426390097	22.3680259466478	22.2479500733165	23.1306138117441	22.3456469745501	25.6750124785236	23.7310802857203	23.2007651017121	23.9517540357945	23.6756925030235	23.6603928180067	24.233411927378	23.8863180870027	24.1741759797974	23.7768345145493	24.6998460958945	22.979421742976	23.6288332378106	28.069734915847	24.3530382208593	23.5730672898757	23.8541808345065	23.0544503213471	23.6493823194555	26.5353847937804	22.8295577202016	23.1498672530346	24.3206576332526	24.9250769581341	22.6639602047283	23.4180955588372	23.0538477462145	22.7050867164349	23.40200094477	24.183144759953	22.755143320664	22.7403293072675	22.8265493995272	24.9009535328911	26.8125283997656	24.4926043919816	23.8814449079428	23.5982786391871	23.6367296938999	25.1898323142946	27.2756711989331	26.4359396266058	23.8397588324956	24.0941448578487	23.7689539373413	23.5956255831688	25.0390205885133	25.5536404972633	22.7509354714904	23.2767342572262	23.7899676251589	26.2632998893179	23.4772779140975	24.2128875208368	23.9626829233293	22.6180414638231	23.9610151597367	22.8931827285292	24.3940516669928	23.3664675588094	28.4377701944833
sp|A0A075B6K5|LV39_HUMAN	28.5769770755628	28.7228051293012	28.8534840128497	28.4536714886607	28.7405112406929	28.8358484149483	28.9314361222006	29.150352432394	28.9256539453901	28.9882472452706	28.8878388406273	29.3886242986865	27.8205472065346	29.0567168281634	28.3383966888166	29.0187497190861	29.0020567330953	28.6795233500855	28.9821518394487	29.8600869446152	28.7663391038271	28.9500689675137	28.449560936742	29.2393988799744	29.0299838827318	28.6345567070158	29.2371942609735	28.1048366048965	28.909773754463	28.3975881979437	29.0706079482855	28.5262107054955	28.6340615281916	28.5145887510359	28.3177797552164	28.2668039701033	28.9564455976365	29.2225934200358	29.2201233205582	28.5094977111535	27.9861965175216	28.4408393639805	28.7622818126716	28.1958635894968	28.4257452844932	28.5443718020569	28.9244052506517	29.2144364498821	28.366998577789	28.4592840348178	28.7580412267179	28.1569804053974	29.3005951434308	28.3769165178938	27.6665364418444	28.670119460621	29.0329928033754	28.6524234384266	28.1738723373579	28.6564216417065	27.6481954009005	28.2744867351467	27.9962716746756	28.1404419618024	28.2702644277021	29.1957962355727	32.517734411587	29.4087345277445	29.2319520795991	28.3763797334014	29.0832341255303	27.7197383493714	28.5137918247013	29.5685540983875	29.1996249375096	28.2262063753353	29.2601680305135	29.1881990325143	28.2460200722349	28.4230945014081	29.4204870753791	29.1134720684728	28.6372030835532	29.5214446600082	29.0770765865368	29.0080982340273	28.0110083518908	28.8695741448437	28.6435003574138	29.2443591336857	28.7461241215757	28.3880860404728	28.1717359396681
sp|A0A0B4J1V6|HV373_HUMAN	22.0916661560707	22.5736423227336	22.6656181133148	22.44539877235	23.021371802917	22.6899605980375	22.8088359553851	22.8053564747318	24.5696642971089	23.4731514758066	23.2354071008296	23.0427614837076	23.2282414182704	23.4914117662314	24.5510846855075	22.5349235423697	21.728277341095	22.2481706417193	23.3702959030381	22.7341485349016	23.3056532145304	24.3998745285431	21.6918612272278	23.3417547869427	22.5182219946795	22.6452644376098	22.1148005783534	24.1958641768429	23.5510421212644	21.5510113806376	23.2311070303704	22.7492261962605	22.6072956841094	22.403559485743	23.80614530796	22.9482898267839	20.7598671897287	21.8108512882057	23.0108005288934	22.2537299286335	25.3542422633344	22.8192917048798	22.6256382020656	24.0334816295514	22.0748939519299	21.5795335575435	24.0809385668984	22.1442513391309	22.9828554738965	21.7712976239667	21.8393742226865	23.1485605960557	20.8847372046142	21.7157499827694	19.4497076264337	21.6836863890196	21.7284015671084	24.468551873843	22.3973303758897	22.5337783775693	21.6003427543464	22.6806800807722	22.3917944002697	20.3097976508071	22.9078094236596	22.587773067582	24.5302387639479	22.7926195732844	21.1179378372651	22.1067777375396	22.2690090856794	22.2288332472823	22.4342451853074	21.9449497732614	21.7771339191907	22.8325880172187	21.8960698130862	22.962689955732	21.7043297564606	20.1648956804552	22.9542365407694	21.361417914429	20.342575700169	22.2444509788568	23.5172315789613	24.6477095177444	22.1597248404948	23.2914848130996	22.7030432291889	23.5306237179757	22.1092104205473	22.5330056027531	21.9592631344157
sp|A0A0B4J1Y9|HV372_HUMAN	23.4640878562069	23.9906353206378	24.0713720339918	24.1100302405011	24.0672436068138	23.8757311524817	24.0032237766649	23.8494651969839	26.2346602398146	25.0620555943227	25.275806082691	23.8949989464947	24.4950318249198	24.7717669077555	24.9567320023765	25.5385938035149	25.1098384788026	25.3243177710142	26.1200573847936	24.8199352647031	25.4006751603128	24.3985228398664	24.070321385263	25.6243463319157	23.6774099997713	24.9603570052638	25.3292890547007	25.0261544860227	24.7509976298654	24.6359018482794	24.0750172344253	23.9530040275819	26.044473751334	27.5167691053539	26.7973503842988	26.1708813077617	24.6910212013932	23.9638124351196	24.5362347881598	24.790811862489	23.5860536019006	24.7947083285771	23.6570149320155	26.4501184359359	24.2823125763145	25.7623448161989	24.6799308469226	23.4689437147528	25.1192158463959	24.0509870276155	22.3738203106258	25.0276032406238	23.8083705644177	25.8829527711901	23.6124444596086	23.6866825908607	22.9196070819507	25.6624190986123	24.9490039452046	24.8664406958054	23.0753268734116	24.6567440541129	24.0318851780667	25.0425640645305	23.7940603200761	23.7487423202625	22.5776726287764	23.7165380161301	24.2847468519018	22.4355378006863	23.3627547848597	24.7955217489477	23.9555221036205	24.1203883319966	24.0114318462903	24.4498651022162	21.7655778867306	22.929815589946	22.6624303417044	21.2930447124989	23.7876621016631	21.6000813944563	22.1980269884565	25.2255932576403	24.3510567030955	22.8358370418261	22.5758222090087	24.0792493031934	23.1811774447958	23.2562851536316	23.801543869069	24.1727095333922	22.0548764483923
sp|P01742|HV169_HUMAN	22.3257125041355	22.1090996340092	22.172905310783	21.7909122400532	22.3083489717487	22.2862755848092	22.2617506247883	23.5562867522246	23.3092484480163	22.568967024147	22.7766228356276	24.288973747944	22.5479389214913	19.7194406855792	22.1547108238751	23.6815321701487	21.6114351944839	23.2970265383078	23.538290661732	23.5546107352282	21.69180946732	23.1814005079942	23.0698488131824	22.463409494796	23.8002470768636	23.036064223892	20.7538550938224	22.6734324418413	23.1720919757964	20.6934587912269	20.6145098677621	22.7141170615068	22.2353193048905	20.1043875229229	19.181157373695	20.4018536915489	19.675837003483	22.0404576972345	22.8461710732113	20.9881535647837	22.3743275343248	22.1979222895359	22.471793011428	21.736442864475	23.3346466028316	22.3615248094169	21.6129802413348	22.3813729692537	20.5758863387858	19.3603886416002	21.4974980000611	21.5437057387864	23.0691441236919	21.5543049100086	21.7466941042356	21.9792323072161	22.0557646323218	23.2630045831736	21.8213975248527	22.7749685414988	22.8506988776363	22.9217539939409	24.2061737906941	22.6966824747524	23.6890433798812	16.9567081824249	21.9553607815237	20.7585620381297	22.4158407426899	23.3260942033243	21.412811317269	19.7357350556676	19.6894166542648	23.2870524700405	22.1559655139511	20.1404293448476	20.820583656946	24.399649721101	24.6767930326637	22.0970295818117	23.4014823563667	22.6624594697516	23.2326719933255	23.1640910626189	21.3639064828519	19.340968704239	21.7261819076862	22.0219908967875	22.3968179319563	18.6094284642514	21.287103303837	22.4645081483939	20.9781005921916
